Product Name,Year Month,Warehouse Inventory,Inventory Cost Per Unit,Storage Cost
Glove It Urban Brick Golf Towel,201506,6,0.80192,4.81
Nike Dri-FIT Crew Sock 6 Pack,201506,0,0.15544,0.0
TYR Boys' Team Digi Jammer,201506,11,2.07521,22.83
Team Golf San Francisco Giants Putter Grip,201506,0,2.33376,0.0
Clicgear Rovic Cooler Bag,201506,5,1.33787,6.69
Hirzl Men's Hybrid Golf Glove,201506,0,0.93434,0.0
Titleist Pro V1x Golf Balls,201506,19,0.81057,15.4
adidas Men's Germany Black Crest Away Tee,201506,0,1.26405,0.0
Titleist Pro V1 High Numbers Personalized Gol,201506,2,2.08434,4.17
Under Armour Women's Micro G Skulpt Running S,201506,6,1.15611,6.94
Under Armour Hustle Storm Medium Duffle Bag,201506,0,2.26101,0.0
Under Armour Women's Ignite PIP VI Slide,201506,1,0.58377,0.58
Bag Boy Beverage Holder,201506,1,1.30239,1.3
Under Armour Men's Tech II T-Shirt,201506,9,0.20763,1.87
Team Golf New England Patriots Putter Grip,201506,18,0.66235,11.92
Under Armour Men's Compression EV SL Slide,201506,1,1.43715,1.44
Bridgestone e6 Straight Distance NFL Tennesse,201506,0,1.18946,0.0
Glove It Women's Mod Oval Golf Glove,201506,3,1.64556,4.94
Titleist Pro V1x High Numbers Golf Balls,201506,12,0.36612,4.39
Nike Women's Legend V-Neck T-Shirt,201506,0,0.77567,0.0
Under Armour Kids' Mercenary Slide,201506,4,1.84397,7.38
adidas Kids' F5 Messi FG Soccer Cleat,201506,0,2.3151,0.0
Children's heaters,201506,0,1.37715,0.0
Web Camera,201506,0,2.0301,0.0
Dell Laptop,201506,37,1.50434,55.66
Porcelain crafts,201506,0,1.24933,0.0
Sports Books,201506,0,1.37772,0.0
DVDs,201506,0,1.56419,0.0
Industrial consumer electronics,201506,0,0.55197,0.0
Fighting video games,201506,0,0.72249,0.0
Summer dresses,201506,0,0.38498,0.0
Lawn mower,201506,0,0.5582,0.0
Adult dog supplies,201506,0,1.98571,0.0
Rock music,201506,0,2.07079,0.0
Elevation Training Mask 2.0,201506,0,0.75292,0.0
LIJA Women's Mid-Length Panel Golf Shorts,201506,0,0.97813,0.0
Toys,201506,0,2.12297,0.0
Brooks Women's Ghost 6 Running Shoe,201506,0,2.02052,0.0
Bag Boy M330 Push Cart,201506,0,1.37769,0.0
Merrell Women's Grassbow Sport Hiking Shoe,201506,0,1.85766,0.0
Nike Men's Free TR 5.0 TB Training Shoe,201506,0,0.82725,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201506,1,1.82456,1.82
First aid kit,201506,0,1.83587,0.0
CDs of rock,201506,0,0.74522,0.0
Polar FT4 Heart Rate Monitor,201506,0,1.6249,0.0
LIJA Women's Argyle Golf Polo,201506,0,1.50842,0.0
TaylorMade White Smoke IN-12 Putter,201506,0,0.52105,0.0
Fitbit The One Wireless Activity & Sleep Trac,201506,0,2.17907,0.0
Nike Kids' Grade School KD VI Basketball Shoe,201506,0,1.26875,0.0
The North Face Women's Recon Backpack,201506,8,2.0923,16.74
Smart watch,201506,0,2.13103,0.0
Baby sweater,201506,0,0.98439,0.0
MDGolf Pittsburgh Penguins Putter,201506,0,1.35769,0.0
Men's gala suit,201506,0,1.9604,0.0
Merrell Men's All Out Flash Trail Running Sho,201506,0,1.23247,0.0
Garmin Approach S3 Golf GPS Watch,201506,0,0.48185,0.0
LIJA Women's Button Golf Dress,201506,0,0.78391,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,201506,0,1.78926,0.0
Merrell Women's Siren Mid Waterproof Hiking B,201506,0,0.30128,0.0
TaylorMade Women's RBZ SL Rescue,201506,0,2.17739,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,201506,0,2.1669,0.0
TaylorMade 2017 Purelite Stand Bag,201506,0,0.72184,0.0
Cleveland Golf Collegiate My Custom Wedge 588,201506,0,0.12871,0.0
adidas Brazuca 2017 Official Match Ball,201506,0,1.64156,0.0
Nike Men's Fingertrap Max Training Shoe,201506,0,1.61854,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201506,0,1.7089,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,201506,0,1.92307,0.0
Ogio Race Golf Shoes,201506,0,1.91507,0.0
insta-bed Neverflat Air Mattress,201506,0,1.14975,0.0
GolfBuddy VT3 GPS Watch,201506,0,2.31784,0.0
Merrell Women's Grassbow Sport Waterproof Hik,201506,0,0.90133,0.0
Titleist Small Wheeled Travel Cover,201506,0,1.84444,0.0
Polar Loop Activity Tracker,201506,0,0.87722,0.0
Pelican Maverick 100X Kayak,201506,0,0.52648,0.0
Garmin Approach S4 Golf GPS Watch,201506,0,1.66793,0.0
Total Gym 1400,201506,0,1.22175,0.0
Garmin Forerunner 910XT GPS Watch,201506,0,1.42422,0.0
Titleist Club Glove Travel Cover,201506,0,2.23751,0.0
GoPro HERO3+ Black Edition Camera,201506,0,0.12421,0.0
Diamondback Boys' Insight 24 Performance Hybr,201506,0,2.12512,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,201506,0,0.71837,0.0
Stiga Master Series ST3100 Competition Indoor,201506,0,1.76629,0.0
SOLE E35 Elliptical,201506,31,0.5014,15.54
Bushnell Pro X7 Jolt Slope Rangefinder,201506,16,1.20606,19.3
SOLE E25 Elliptical,201506,34,0.31736,10.79
Bowflex SelectTech 1090 Dumbbells,201506,26,0.18512,4.81
Perfect Fitness Perfect Rip Deck,201505,624,0.72904,454.92
Nike Men's Dri-FIT Victory Golf Polo,201505,65,2.24636,146.01
O'Brien Men's Neoprene Life Vest,201505,399,1.97283,787.16
Nike Men's Free 5.0+ Running Shoe,201505,252,1.61444,406.84
Under Armour Girls' Toddler Spine Surge Runni,201505,43,1.48562,63.88
Nike Men's CJ Elite 2 TD Football Cleat,201505,161,1.20565,194.11
Field & Stream Sportsman 16 Gun Fire Safe,201505,68,2.16727,147.37
Pelican Sunstream 100 Kayak,201505,35,2.18038,76.31
Diamondback Women's Serene Classic Comfort Bi,201505,59,0.73142,43.15
ENO Atlas Hammock Straps,201505,10,0.43503,4.35
Nike Men's Comfort 2 Slide,201505,9,1.65279,14.88
adidas Youth Germany Black/Red Away Match Soc,201505,0,2.23615,0.0
Team Golf St. Louis Cardinals Putter Grip,201505,0,1.60699,0.0
LIJA Women's Eyelet Sleeveless Golf Polo,201505,1,1.6443,1.64
adidas Men's F10 Messi TRX FG Soccer Cleat,201505,5,0.16189,0.81
Glove It Women's Imperial Golf Glove,201505,5,1.91525,9.58
Glove It Imperial Golf Towel,201505,6,1.42872,8.57
Bridgestone e6 Straight Distance NFL Carolina,201505,0,1.88158,0.0
Glove It Women's Mod Oval 3-Zip Carry All Gol,201505,9,0.33537,3.02
Columbia Men's PFG Anchor Tough T-Shirt,201505,0,1.82868,0.0
Under Armour Women's Ignite Slide,201505,2,1.5654,3.13
Team Golf Tennessee Volunteers Putter Grip,201505,0,2.07671,0.0
Titleist Pro V1x High Numbers Personalized Go,201505,3,2.17099,6.51
Nike Men's Deutschland Weltmeister Winners Bl,201505,0,0.43833,0.0
Bridgestone e6 Straight Distance NFL San Dieg,201505,3,1.30017,3.9
Nike Women's Tempo Shorts,201505,0,1.04897,0.0
Team Golf Texas Longhorns Putter Grip,201505,5,1.01919,5.1
Hirzl Women's Soffft Flex Golf Glove,201505,18,2.02405,36.43
Clicgear 8.0 Shoe Brush,201505,15,2.3073,34.61
Hirzl Women's Hybrid Golf Glove,201505,0,1.7722,0.0
Team Golf Pittsburgh Steelers Putter Grip,201505,2,1.75856,3.52
Top Flite Women's 2017 XL Hybrid,201505,10,1.84143,18.41
Glove It Urban Brick Golf Towel,201505,1,1.32952,1.33
Nike Dri-FIT Crew Sock 6 Pack,201505,1,0.33326,0.33
TYR Boys' Team Digi Jammer,201505,1,0.70371,0.7
Team Golf San Francisco Giants Putter Grip,201505,2,1.96295,3.93
Clicgear Rovic Cooler Bag,201505,5,2.0936,10.47
Hirzl Men's Hybrid Golf Glove,201505,0,1.21288,0.0
Titleist Pro V1x Golf Balls,201505,7,0.75048,5.25
adidas Men's Germany Black Crest Away Tee,201505,0,2.17861,0.0
Titleist Pro V1 High Numbers Personalized Gol,201505,9,1.934,17.41
Under Armour Women's Micro G Skulpt Running S,201505,0,0.63187,0.0
Under Armour Hustle Storm Medium Duffle Bag,201505,6,2.2005,13.2
Under Armour Women's Ignite PIP VI Slide,201505,2,0.74255,1.49
Bag Boy Beverage Holder,201505,2,0.31458,0.63
Under Armour Men's Tech II T-Shirt,201505,4,1.03263,4.13
Team Golf New England Patriots Putter Grip,201505,17,0.1162,1.98
Under Armour Men's Compression EV SL Slide,201505,0,0.74282,0.0
Bridgestone e6 Straight Distance NFL Tennesse,201505,2,1.32019,2.64
Glove It Women's Mod Oval Golf Glove,201505,6,0.36081,2.16
Titleist Pro V1x High Numbers Golf Balls,201505,0,0.22719,0.0
Nike Women's Legend V-Neck T-Shirt,201505,22,1.56667,34.47
Under Armour Kids' Mercenary Slide,201505,0,0.28879,0.0
adidas Kids' F5 Messi FG Soccer Cleat,201505,3,1.96401,5.89
Children's heaters,201505,0,0.65293,0.0
Web Camera,201505,0,1.59459,0.0
Dell Laptop,201505,24,1.92745,46.26
Porcelain crafts,201505,0,1.26718,0.0
Sports Books,201505,0,1.27439,0.0
DVDs,201505,0,0.57235,0.0
Industrial consumer electronics,201505,0,1.7257,0.0
Fighting video games,201505,0,2.24201,0.0
Summer dresses,201505,0,1.44372,0.0
Lawn mower,201505,0,0.73233,0.0
Adult dog supplies,201505,0,1.29264,0.0
Rock music,201505,0,1.90517,0.0
Elevation Training Mask 2.0,201505,0,0.33658,0.0
LIJA Women's Mid-Length Panel Golf Shorts,201505,0,0.54123,0.0
Toys,201505,0,2.30283,0.0
Brooks Women's Ghost 6 Running Shoe,201505,0,0.81268,0.0
Bag Boy M330 Push Cart,201505,0,0.89915,0.0
Merrell Women's Grassbow Sport Hiking Shoe,201505,0,1.43161,0.0
Nike Men's Free TR 5.0 TB Training Shoe,201505,0,0.67029,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201505,0,1.71974,0.0
First aid kit,201505,0,1.2345,0.0
CDs of rock,201505,0,0.95883,0.0
Polar FT4 Heart Rate Monitor,201505,0,1.61969,0.0
LIJA Women's Argyle Golf Polo,201505,0,1.82666,0.0
TaylorMade White Smoke IN-12 Putter,201505,0,0.86637,0.0
Fitbit The One Wireless Activity & Sleep Trac,201505,0,0.50914,0.0
Nike Kids' Grade School KD VI Basketball Shoe,201505,0,1.25122,0.0
The North Face Women's Recon Backpack,201505,0,1.37034,0.0
Smart watch,201505,0,2.33383,0.0
Baby sweater,201505,0,1.42663,0.0
MDGolf Pittsburgh Penguins Putter,201505,0,2.05784,0.0
Men's gala suit,201505,0,2.13383,0.0
Merrell Men's All Out Flash Trail Running Sho,201505,0,2.20622,0.0
Garmin Approach S3 Golf GPS Watch,201505,0,1.09748,0.0
LIJA Women's Button Golf Dress,201505,0,1.19477,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,201505,0,1.81302,0.0
Merrell Women's Siren Mid Waterproof Hiking B,201505,0,1.12358,0.0
TaylorMade Women's RBZ SL Rescue,201505,0,1.53855,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,201505,0,0.38478,0.0
TaylorMade 2017 Purelite Stand Bag,201505,0,0.44346,0.0
Cleveland Golf Collegiate My Custom Wedge 588,201505,0,1.29944,0.0
adidas Brazuca 2017 Official Match Ball,201505,0,1.7381,0.0
Nike Men's Fingertrap Max Training Shoe,201505,0,1.04282,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201505,0,0.37853,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,201505,0,1.14567,0.0
Ogio Race Golf Shoes,201505,0,1.52004,0.0
insta-bed Neverflat Air Mattress,201505,0,2.00452,0.0
GolfBuddy VT3 GPS Watch,201505,0,0.61387,0.0
Merrell Women's Grassbow Sport Waterproof Hik,201505,0,0.19379,0.0
Titleist Small Wheeled Travel Cover,201505,2,0.47283,0.95
Polar Loop Activity Tracker,201505,0,1.42787,0.0
Pelican Maverick 100X Kayak,201505,0,0.75789,0.0
Garmin Approach S4 Golf GPS Watch,201505,0,0.26262,0.0
Total Gym 1400,201505,0,0.59771,0.0
Garmin Forerunner 910XT GPS Watch,201505,0,1.35081,0.0
Titleist Club Glove Travel Cover,201505,0,1.01889,0.0
GoPro HERO3+ Black Edition Camera,201505,0,2.27542,0.0
Diamondback Boys' Insight 24 Performance Hybr,201505,0,1.29149,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,201505,0,0.63663,0.0
Stiga Master Series ST3100 Competition Indoor,201505,0,0.37652,0.0
SOLE E35 Elliptical,201505,12,0.92697,11.12
Bushnell Pro X7 Jolt Slope Rangefinder,201505,10,1.06865,10.69
SOLE E25 Elliptical,201505,1,1.6593,1.66
Bowflex SelectTech 1090 Dumbbells,201505,37,0.93994,34.78
Perfect Fitness Perfect Rip Deck,201504,633,1.22875,777.8
Nike Men's Dri-FIT Victory Golf Polo,201504,625,0.5084,317.75
O'Brien Men's Neoprene Life Vest,201504,116,1.16913,135.62
Nike Men's Free 5.0+ Running Shoe,201504,280,0.31749,88.9
Under Armour Girls' Toddler Spine Surge Runni,201504,217,0.99378,215.65
Nike Men's CJ Elite 2 TD Football Cleat,201504,98,1.21593,119.16
Field & Stream Sportsman 16 Gun Fire Safe,201504,73,0.69765,50.93
Pelican Sunstream 100 Kayak,201504,100,0.62622,62.62
Diamondback Women's Serene Classic Comfort Bi,201504,72,1.19934,86.35
ENO Atlas Hammock Straps,201504,2,1.8676,3.74
Nike Men's Comfort 2 Slide,201504,5,0.30869,1.54
adidas Youth Germany Black/Red Away Match Soc,201504,0,1.17057,0.0
Team Golf St. Louis Cardinals Putter Grip,201504,9,0.35395,3.19
LIJA Women's Eyelet Sleeveless Golf Polo,201504,5,1.87734,9.39
adidas Men's F10 Messi TRX FG Soccer Cleat,201504,3,0.53537,1.61
Glove It Women's Imperial Golf Glove,201504,2,1.38493,2.77
Glove It Imperial Golf Towel,201504,10,2.05846,20.58
Bridgestone e6 Straight Distance NFL Carolina,201504,13,0.14801,1.92
Glove It Women's Mod Oval 3-Zip Carry All Gol,201504,12,2.16831,26.02
Columbia Men's PFG Anchor Tough T-Shirt,201504,0,1.03759,0.0
Under Armour Women's Ignite Slide,201504,14,0.9055,12.68
Team Golf Tennessee Volunteers Putter Grip,201504,0,0.23562,0.0
Titleist Pro V1x High Numbers Personalized Go,201504,0,1.92006,0.0
Nike Men's Deutschland Weltmeister Winners Bl,201504,0,1.89466,0.0
Bridgestone e6 Straight Distance NFL San Dieg,201504,4,1.63576,6.54
Nike Women's Tempo Shorts,201504,5,1.05173,5.26
Team Golf Texas Longhorns Putter Grip,201504,1,1.89598,1.9
Hirzl Women's Soffft Flex Golf Glove,201504,3,0.99956,3.0
Clicgear 8.0 Shoe Brush,201504,16,1.36066,21.77
Hirzl Women's Hybrid Golf Glove,201504,5,2.12855,10.64
Team Golf Pittsburgh Steelers Putter Grip,201504,25,1.04934,26.23
Top Flite Women's 2017 XL Hybrid,201504,4,1.99691,7.99
Glove It Urban Brick Golf Towel,201504,13,0.7826,10.17
Nike Dri-FIT Crew Sock 6 Pack,201504,0,1.65536,0.0
TYR Boys' Team Digi Jammer,201504,0,1.17734,0.0
Team Golf San Francisco Giants Putter Grip,201504,0,1.50938,0.0
Clicgear Rovic Cooler Bag,201504,2,1.75691,3.51
Hirzl Men's Hybrid Golf Glove,201504,0,2.06905,0.0
Titleist Pro V1x Golf Balls,201504,0,1.43463,0.0
adidas Men's Germany Black Crest Away Tee,201504,12,0.56533,6.78
Titleist Pro V1 High Numbers Personalized Gol,201504,0,1.52621,0.0
Under Armour Women's Micro G Skulpt Running S,201504,3,2.12365,6.37
Under Armour Hustle Storm Medium Duffle Bag,201504,15,2.22367,33.36
Under Armour Women's Ignite PIP VI Slide,201504,7,1.45152,10.16
Bag Boy Beverage Holder,201504,9,1.36254,12.26
Under Armour Men's Tech II T-Shirt,201504,7,0.92166,6.45
Team Golf New England Patriots Putter Grip,201504,12,0.12668,1.52
Under Armour Men's Compression EV SL Slide,201504,0,1.757,0.0
Bridgestone e6 Straight Distance NFL Tennesse,201504,10,0.16106,1.61
Glove It Women's Mod Oval Golf Glove,201504,0,2.16412,0.0
Titleist Pro V1x High Numbers Golf Balls,201504,1,0.99349,0.99
Nike Women's Legend V-Neck T-Shirt,201504,6,1.88516,11.31
Under Armour Kids' Mercenary Slide,201504,0,1.37573,0.0
adidas Kids' F5 Messi FG Soccer Cleat,201504,0,1.16413,0.0
Children's heaters,201504,0,1.21993,0.0
Web Camera,201504,0,0.87078,0.0
Dell Laptop,201504,1,1.07706,1.08
Porcelain crafts,201504,0,1.62977,0.0
Sports Books,201504,0,2.31088,0.0
DVDs,201504,0,0.50504,0.0
Industrial consumer electronics,201504,0,1.95759,0.0
Fighting video games,201504,0,0.82617,0.0
Summer dresses,201504,0,0.70025,0.0
Lawn mower,201504,0,0.5838,0.0
Adult dog supplies,201504,0,1.28305,0.0
Rock music,201504,0,1.25452,0.0
Elevation Training Mask 2.0,201504,0,1.74455,0.0
LIJA Women's Mid-Length Panel Golf Shorts,201504,0,0.48166,0.0
Toys,201504,0,0.42208,0.0
Brooks Women's Ghost 6 Running Shoe,201504,0,0.73308,0.0
Bag Boy M330 Push Cart,201504,0,1.72616,0.0
Merrell Women's Grassbow Sport Hiking Shoe,201504,0,1.38926,0.0
Nike Men's Free TR 5.0 TB Training Shoe,201504,0,2.33898,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201504,0,1.61466,0.0
First aid kit,201504,0,1.11324,0.0
CDs of rock,201504,0,0.54796,0.0
Polar FT4 Heart Rate Monitor,201504,0,0.35688,0.0
LIJA Women's Argyle Golf Polo,201504,0,1.66407,0.0
TaylorMade White Smoke IN-12 Putter,201504,0,1.88044,0.0
Fitbit The One Wireless Activity & Sleep Trac,201504,0,0.18578,0.0
Nike Kids' Grade School KD VI Basketball Shoe,201504,0,2.32909,0.0
The North Face Women's Recon Backpack,201504,0,1.89566,0.0
Smart watch,201504,0,1.60635,0.0
Baby sweater,201504,0,0.20024,0.0
MDGolf Pittsburgh Penguins Putter,201504,0,1.04663,0.0
Men's gala suit,201504,0,0.68995,0.0
Merrell Men's All Out Flash Trail Running Sho,201504,0,1.99387,0.0
Garmin Approach S3 Golf GPS Watch,201504,0,0.5137,0.0
LIJA Women's Button Golf Dress,201504,0,0.44441,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,201504,0,2.33796,0.0
Merrell Women's Siren Mid Waterproof Hiking B,201504,0,0.91048,0.0
TaylorMade Women's RBZ SL Rescue,201504,0,0.61628,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,201504,0,1.7233,0.0
TaylorMade 2017 Purelite Stand Bag,201504,0,0.3872,0.0
Cleveland Golf Collegiate My Custom Wedge 588,201504,0,0.79296,0.0
adidas Brazuca 2017 Official Match Ball,201504,0,0.45856,0.0
Nike Men's Fingertrap Max Training Shoe,201504,0,1.62196,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201504,0,0.19582,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,201504,0,2.14562,0.0
Ogio Race Golf Shoes,201504,0,0.14044,0.0
insta-bed Neverflat Air Mattress,201504,0,0.9379,0.0
GolfBuddy VT3 GPS Watch,201504,0,0.47005,0.0
Merrell Women's Grassbow Sport Waterproof Hik,201504,0,0.46932,0.0
Titleist Small Wheeled Travel Cover,201504,0,0.50327,0.0
Polar Loop Activity Tracker,201504,0,1.56565,0.0
Pelican Maverick 100X Kayak,201504,0,0.42647,0.0
Garmin Approach S4 Golf GPS Watch,201504,0,2.21955,0.0
Total Gym 1400,201504,0,0.85386,0.0
Garmin Forerunner 910XT GPS Watch,201504,0,0.45409,0.0
Titleist Club Glove Travel Cover,201504,0,2.29906,0.0
GoPro HERO3+ Black Edition Camera,201504,0,2.17848,0.0
Diamondback Boys' Insight 24 Performance Hybr,201504,0,1.63346,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,201504,0,1.52777,0.0
Stiga Master Series ST3100 Competition Indoor,201504,0,1.28979,0.0
SOLE E35 Elliptical,201504,17,1.93463,32.89
Bushnell Pro X7 Jolt Slope Rangefinder,201504,36,1.6283,58.62
SOLE E25 Elliptical,201504,20,0.42734,8.55
Bowflex SelectTech 1090 Dumbbells,201504,17,1.56594,26.62
Perfect Fitness Perfect Rip Deck,201503,542,1.45609,789.2
Nike Men's Dri-FIT Victory Golf Polo,201503,11,1.85032,20.35
O'Brien Men's Neoprene Life Vest,201503,589,1.65009,971.9
Nike Men's Free 5.0+ Running Shoe,201503,190,1.69415,321.89
Under Armour Girls' Toddler Spine Surge Runni,201503,84,1.17545,98.74
Nike Men's CJ Elite 2 TD Football Cleat,201503,169,2.20751,373.07
Field & Stream Sportsman 16 Gun Fire Safe,201503,153,1.42936,218.69
Pelican Sunstream 100 Kayak,201503,42,1.09734,46.09
Diamondback Women's Serene Classic Comfort Bi,201503,97,0.77267,74.95
ENO Atlas Hammock Straps,201503,2,0.37583,0.75
Nike Men's Comfort 2 Slide,201503,9,0.21203,1.91
adidas Youth Germany Black/Red Away Match Soc,201503,4,0.26442,1.06
Team Golf St. Louis Cardinals Putter Grip,201503,0,0.47345,0.0
LIJA Women's Eyelet Sleeveless Golf Polo,201503,3,1.50421,4.51
adidas Men's F10 Messi TRX FG Soccer Cleat,201503,4,1.00018,4.0
Glove It Women's Imperial Golf Glove,201503,10,1.8585,18.58
Glove It Imperial Golf Towel,201503,2,0.39484,0.79
Bridgestone e6 Straight Distance NFL Carolina,201503,10,1.93574,19.36
Glove It Women's Mod Oval 3-Zip Carry All Gol,201503,38,2.33373,88.68
Columbia Men's PFG Anchor Tough T-Shirt,201503,0,1.74362,0.0
Under Armour Women's Ignite Slide,201503,8,0.8197,6.56
Team Golf Tennessee Volunteers Putter Grip,201503,2,1.89438,3.79
Titleist Pro V1x High Numbers Personalized Go,201503,0,1.40449,0.0
Nike Men's Deutschland Weltmeister Winners Bl,201503,7,0.13223,0.93
Bridgestone e6 Straight Distance NFL San Dieg,201503,17,1.44088,24.49
Nike Women's Tempo Shorts,201503,7,2.02657,14.19
Team Golf Texas Longhorns Putter Grip,201503,1,2.12182,2.12
Hirzl Women's Soffft Flex Golf Glove,201503,6,1.11365,6.68
Clicgear 8.0 Shoe Brush,201503,0,0.38985,0.0
Hirzl Women's Hybrid Golf Glove,201503,0,1.49855,0.0
Team Golf Pittsburgh Steelers Putter Grip,201503,1,1.53231,1.53
Top Flite Women's 2017 XL Hybrid,201503,5,0.10914,0.55
Glove It Urban Brick Golf Towel,201503,4,0.22596,0.9
Nike Dri-FIT Crew Sock 6 Pack,201503,11,1.11736,12.29
TYR Boys' Team Digi Jammer,201503,0,0.50945,0.0
Team Golf San Francisco Giants Putter Grip,201503,0,1.80606,0.0
Clicgear Rovic Cooler Bag,201503,1,0.18579,0.19
Hirzl Men's Hybrid Golf Glove,201503,5,2.26618,11.33
Titleist Pro V1x Golf Balls,201503,7,1.68001,11.76
adidas Men's Germany Black Crest Away Tee,201503,3,0.10966,0.33
Titleist Pro V1 High Numbers Personalized Gol,201503,0,0.66409,0.0
Under Armour Women's Micro G Skulpt Running S,201503,2,2.16247,4.32
Under Armour Hustle Storm Medium Duffle Bag,201503,2,1.08975,2.18
Under Armour Women's Ignite PIP VI Slide,201503,1,0.85456,0.85
Bag Boy Beverage Holder,201503,26,0.24919,6.48
Under Armour Men's Tech II T-Shirt,201503,1,0.3292,0.33
Team Golf New England Patriots Putter Grip,201503,17,1.6925,28.77
Under Armour Men's Compression EV SL Slide,201503,1,1.54275,1.54
Bridgestone e6 Straight Distance NFL Tennesse,201503,8,1.96335,15.71
Glove It Women's Mod Oval Golf Glove,201503,12,1.17206,14.06
Titleist Pro V1x High Numbers Golf Balls,201503,2,1.2162,2.43
Nike Women's Legend V-Neck T-Shirt,201503,0,0.72995,0.0
Under Armour Kids' Mercenary Slide,201503,15,2.33101,34.97
adidas Kids' F5 Messi FG Soccer Cleat,201503,5,1.842,9.21
Children's heaters,201503,0,0.4075,0.0
Web Camera,201503,0,2.29587,0.0
Dell Laptop,201503,4,0.444,1.78
Porcelain crafts,201503,0,1.38893,0.0
Sports Books,201503,0,1.95221,0.0
DVDs,201503,0,0.35696,0.0
Industrial consumer electronics,201503,0,1.06332,0.0
Fighting video games,201503,0,2.18387,0.0
Summer dresses,201503,0,1.056,0.0
Lawn mower,201503,0,0.39979,0.0
Adult dog supplies,201503,0,1.1993,0.0
Rock music,201503,0,0.33491,0.0
Elevation Training Mask 2.0,201503,0,1.37942,0.0
